master_set,card_num,player,team,variations
,US-AF,Adam Fox,Rangers,VIEW DETAILS
,US-AK,Anze Kopitar,Kings,VIEW DETAILS
,US-CB,Connor Bedard,Blackhawks,VIEW DETAILS
,US-CM,Charlie McAvoy,Bruins,VIEW DETAILS
,US-DP,David Pastrnak,Bruins,VIEW DETAILS
,US-EM,Evgeni Malkin,Penguins,VIEW DETAILS
,US-FF,Filip Forsberg,Predators,VIEW DETAILS
,US-JE,Jack Eichel,Golden Knights,VIEW DETAILS
,US-JS,Juraj Slafkovsky,Canadiens,VIEW DETAILS
,US-NM,Nathan MacKinnon,Avalanche,VIEW DETAILS
,US-RD,Rasmus Dahlin,Sabres,VIEW DETAILS
,US-RN,Ryan Nugent-Hopkins,Oilers,VIEW DETAILS
,US-SC,Sidney Crosby,Penguins,VIEW DETAILS
,US-TZ,Trevor Zegras,Ducks,VIEW DETAILS
,UAS-AM,Auston Matthews,Maple Leafs,VIEW DETAILS
,UAS-JH,Jack Hughes,Devils,VIEW DETAILS
,UAS-LD,Leon Draisaitl,Oilers,VIEW DETAILS
,PTS-CH,Connor Hellebuyck,Jets,VIEW DETAILS
,PTS-JD,Joey Daccord,Kraken,VIEW DETAILS
,PTS-MB,Michael Bunting,Penguins,VIEW DETAILS
,PTS-MF,Marc-Andre Fleury,Wild,VIEW DETAILS
,PTS-TT,Tyler Toffoli,Sharks,VIEW DETAILS
,PTS-EB,Evan Bouchard,Oilers,VIEW DETAILS
,PTS-JR,Jason Robertson,Stars,VIEW DETAILS
,PTS-TD,Thatcher Demko,Canucks,VIEW DETAILS
,PTS-TM,Trevor Moore,Kings,VIEW DETAILS
,PTS-WJ,Wyatt Johnston,Stars,VIEW DETAILS
,PTS-CG,Cutter Gauthier,Ducks,VIEW DETAILS
,PTS-GE,Conor Geekie,Lightning,VIEW DETAILS
,PTS-LH,Lane Hutson,Canadiens,VIEW DETAILS
,PTS-LS,Logan Stankoven,Stars,VIEW DETAILS
,PTS-MC,Macklin Celebrini,Sharks,VIEW DETAILS
,PTS-OZ,Olen Zellweger,Ducks,VIEW DETAILS
,UP-BB,Brendan Brisson,Golden Knights,VIEW DETAILS
,UP-BN,Bradly Nadeau,Hurricanes,VIEW DETAILS
,UP-BO,Brennan Othmann,Rangers,VIEW DETAILS
,UP-CG,Conor Geekie,Lightning,VIEW DETAILS
,UP-CG,Cutter Gauthier,Ducks,VIEW DETAILS
,UP-FN,Frank Nazar,Blackhawks,VIEW DETAILS
,UP-GB,Gavin Brindley,Blue Jackets,VIEW DETAILS
,UP-JB,Joel Blomqvist,Penguins,VIEW DETAILS
,UP-JD,Josh Doan,Hockey Club,VIEW DETAILS
,UP-JL,Jett Luchanko,Flyers,VIEW DETAILS
,UP-JW,Jesper Wallstedt,Wild,VIEW DETAILS
,UP-LE,Jonathan Lekkerimaki,Canucks,VIEW DETAILS
,UP-LH,Lane Hutson,Canadiens,VIEW DETAILS
,UP-LM,Logan Mailloux,Canadiens,VIEW DETAILS
,UP-LO,Liam Ohgren,Wild,VIEW DETAILS
,UP-LS,Logan Stankoven,Stars,VIEW DETAILS
,UP-MB,Mavrik Bourque,Stars,VIEW DETAILS
,UP-MC,Macklin Celebrini,Sharks,VIEW DETAILS
,UP-MM,Matvei Michkov,Flyers,VIEW DETAILS
,UP-MR,Matt Rempe,Rangers,VIEW DETAILS
,UP-OK,Oliver Kapanen,Canadiens,VIEW DETAILS
,UP-OZ,Olen Zellweger,Ducks,VIEW DETAILS
,UP-RM,Rutger McGroarty,Penguins,VIEW DETAILS
,UP-SC,Seamus Casey,Devils,VIEW DETAILS
,UP-SH,Samuel Honzek,Flames,VIEW DETAILS
,UP-SM,Shakir Mukhamadullin,Sharks,VIEW DETAILS
,UP-WS,Will Smith,Sharks,VIEW DETAILS
,UP-ZB,Zachary Bolduc,Blues,VIEW DETAILS
,UP-ZD,Zach Dean,Blues,VIEW DETAILS
,UP-ZL,Zachary L'Heureux,Predators,VIEW DETAILS
,US-AL,Anders Lee,Islanders,VIEW DETAILS
,US-AM,Andy Moog,Oilers,VIEW DETAILS
,US-AO,Adam Oates,Bruins,VIEW DETAILS
,US-AT,Alex Tuch,Sabres,VIEW DETAILS
,US-AV,Andrei Vasilevskiy,Lightning,VIEW DETAILS
,US-BC,Blake Coleman,Flames,VIEW DETAILS
,US-BM,Bobby McMann,Maple Leafs,VIEW DETAILS
,US-BN,Brock Nelson,Islanders,VIEW DETAILS
,US-BP,Brad Park,Rangers,VIEW DETAILS
,US-BR,Bryan Rust,Penguins,VIEW DETAILS
,US-BS,Brayden Schenn,Blues,VIEW DETAILS
,US-CL,Charlie Lindgren,Capitals,VIEW DETAILS
,US-CM,Casey Mittelstadt,Avalanche,VIEW DETAILS
,US-CO,Chris Osgood,Red Wings,VIEW DETAILS
,US-CP,Colton Parayko,Blues,VIEW DETAILS
,US-CS,Charlie Simmer,Kings,VIEW DETAILS
,US-CV,Carter Verhaeghe,Panthers,VIEW DETAILS
,US-DB,Drake Batherson,Senators,VIEW DETAILS
,US-DH,Dominik Hasek,Sabres,VIEW DETAILS
,US-DJ,Dakota Joshua,Canucks,VIEW DETAILS
,US-DS,Darryl Sittler,Maple Leafs,VIEW DETAILS
,US-EO,Eddie Olczyk,Blackhawks,VIEW DETAILS
,US-FZ,Fabian Zetterlund,Sharks,VIEW DETAILS
,US-HA,Thomas Harley,Stars,VIEW DETAILS
,US-HE,Tomas Hertl,Golden Knights,VIEW DETAILS
,US-JC,John Carlson,Capitals,VIEW DETAILS
,US-JD,Jason Dickinson,Blackhawks,VIEW DETAILS
,US-JE,Joel Eriksson Ek,Wild,VIEW DETAILS
,US-JG,Jake Guentzel,Lightning,VIEW DETAILS
,US-JH,Jack Hughes,Devils,VIEW DETAILS
,US-JN,Josh Norris,Senators,VIEW DETAILS
,US-JR,Jeremy Roenick,Coyotes,VIEW DETAILS
,US-JS,Juuse Saros,Predators,VIEW DETAILS
,US-JT,Jacob Trouba,Rangers,VIEW DETAILS
,US-KH,Kevin Hayes,Penguins,VIEW DETAILS
,US-LC,Logan Cooley,Hockey Club,VIEW DETAILS
,US-LM,Lanny McDonald,Flames,VIEW DETAILS
,US-LR,Larry Robinson,Canadiens,VIEW DETAILS
,US-MA,Jonathan Marchessault,Predators,VIEW DETAILS
,US-MB,Michael Bunting,Penguins,VIEW DETAILS
,US-MC,Connor McDavid,Oilers,VIEW DETAILS
,US-MG,Morgan Geekie,Bruins,VIEW DETAILS
,US-MK,Matthew Knies,Maple Leafs,VIEW DETAILS
,US-MR,Mikko Rantanen,Avalanche,VIEW DETAILS
,US-NK,Nikita Kucherov,Lightning,VIEW DETAILS
,US-NN,Nino Niederreiter,Jets,VIEW DETAILS
,US-PE,Cole Perfetti,Jets,VIEW DETAILS
,US-PH,Phil Housley,Sabres,VIEW DETAILS
,US-PR,Brian Propp,Flyers,VIEW DETAILS
,US-QH,Quinn Hughes,Canucks,VIEW DETAILS
,US-RS,Ryan Strome,Ducks,VIEW DETAILS
,US-SE,Samuel Ersson,Flyers,VIEW DETAILS
,US-SI,Cole Sillinger,Blue Jackets,VIEW DETAILS
,US-SL,Jaccob Slavin,Hurricanes,VIEW DETAILS
,US-SR,Sam Reinhart,Panthers,VIEW DETAILS
,US-SW,Shane Wright,Kraken,VIEW DETAILS
,US-SY,Steve Yzerman,Red Wings,VIEW DETAILS
,US-TH,Tim Thomas,Bruins,VIEW DETAILS
,US-TJ,Tanner Jeannot,Kings,VIEW DETAILS
,US-TK,Travis Konecny,Flyers,VIEW DETAILS
,US-TL,Trevor Linden,Canucks,VIEW DETAILS
,US-TO,Tyler Toffoli,Sharks,VIEW DETAILS
,US-YC,Yvan Cournoyer,Canadiens,VIEW DETAILS
,URS-AB,Arshdeep Bains,Canucks,VIEW DETAILS
,URS-AL,Andre Lee,Kings,VIEW DETAILS
,URS-AR,Aku Raty,Hockey Club,VIEW DETAILS
,URS-AT,Akil Thomas,Kings,VIEW DETAILS
,URS-BB,Brendan Brisson,Golden Knights,VIEW DETAILS
,URS-BL,Joel Blomqvist,Penguins,VIEW DETAILS
,URS-BN,Bradly Nadeau,Hurricanes,VIEW DETAILS
,URS-BO,Brennan Othmann,Rangers,VIEW DETAILS
,URS-BR,Justin Brazeau,Bruins,VIEW DETAILS
,URS-CA,Seamus Casey,Devils,VIEW DETAILS
,URS-CE,Macklin Celebrini,Sharks,VIEW DETAILS
,URS-CG,Cutter Gauthier,Ducks,VIEW DETAILS
,URS-CR,Calum Ritchie,Avalanche,VIEW DETAILS
,URS-EC,Ethan Cardwell,Sharks,VIEW DETAILS
,URS-ED,Ethan Del Mastro,Blackhawks,VIEW DETAILS
,URS-FN,Frank Nazar,Blackhawks,VIEW DETAILS
,URS-GE,Conor Geekie,Lightning,VIEW DETAILS
,URS-GG,Gage Goncalves,Lightning,VIEW DETAILS
,URS-GR,Collin Graf,Sharks,VIEW DETAILS
,URS-IF,Ivan Fedotov,Flyers,VIEW DETAILS
,URS-JB,Jackson Blake,Hurricanes,VIEW DETAILS
,URS-JD,Josh Doan,Hockey Club,VIEW DETAILS
,URS-JP,Jason Polin,Avalanche,VIEW DETAILS
,URS-JR,Joshua Roy,Canadiens,VIEW DETAILS
,URS-JT,Jack Thompson,Sharks,VIEW DETAILS
,URS-JW,Jesper Wallstedt,Wild,VIEW DETAILS
,URS-KM,Kyle MacLean,Islanders,VIEW DETAILS
,URS-LC,Lukas Cormier,Golden Knights,VIEW DETAILS
,URS-LD,Luca Del Bel Belluz,Blue Jackets,VIEW DETAILS
,URS-LH,Lane Hutson,Canadiens,VIEW DETAILS
,URS-LO,Liam Ohgren,Wild,VIEW DETAILS
,URS-LS,Logan Stankoven,Stars,VIEW DETAILS
,URS-MB,Mavrik Bourque,Stars,VIEW DETAILS
,URS-MC,Maxwell Crozier,Lightning,VIEW DETAILS
,URS-MK,Marat Khusnutdinov,Wild,VIEW DETAILS
,URS-MM,Matvei Michkov,Flyers,VIEW DETAILS
,URS-MV,Matt Villalta,Hockey Club,VIEW DETAILS
,URS-NA,Nolan Allan,Blackhawks,VIEW DETAILS
,URS-NC,Nikita Chibrikov,Jets,VIEW DETAILS
,URS-NK,Nikolai Kovalenko,Avalanche,VIEW DETAILS
,URS-OK,Oliver Kapanen,Canadiens,VIEW DETAILS
,URS-OZ,Olen Zellweger,Ducks,VIEW DETAILS
,URS-PD,Pierrick Dube,Capitals,VIEW DETAILS
,URS-PK,Phil Kemp,Oilers,VIEW DETAILS
,URS-RM,Rutger McGroarty,Penguins,VIEW DETAILS
,URS-SC,Sam Colangelo,Ducks,VIEW DETAILS
,URS-SH,Samuel Honzek,Flames,VIEW DETAILS
,URS-SM,Scott Morrow,Hurricanes,VIEW DETAILS
,URS-VM,Victor Mancini,Rangers,VIEW DETAILS
,URS-VP,Vasily Ponomarev,Hurricanes,VIEW DETAILS
,URS-WS,Will Smith,Sharks,VIEW DETAILS
,URS-YK,Yan Kuznetsov,Flames,VIEW DETAILS
,URS-ZB,Zachary Bolduc,Blues,VIEW DETAILS
,URS-ZD,Zach Dean,Blues,VIEW DETAILS
,URS-ZL,Zachary L'Heureux,Predators,VIEW DETAILS
,URS-ZO,Zack Ostapchuk,Senators,VIEW DETAILS
,TS-BPC,Rob Blake/Brad Park/Chris Chelios,Kings/Bruins/Blackhawks,VIEW DETAILS
,TS-DRT,Shane Doan/Jeremy Roenick/Keith Tkachuk,Coyotes/Coyotes/Coyotes,VIEW DETAILS
,TS-GKC,Wayne Gretzky/Jari Kurri/Paul Coffey,Oilers/Oilers/Oilers,VIEW DETAILS
,TS-HLL,Ron Hextall/Eric Lindros/John LeClair,Flyers/Flyers/Flyers,VIEW DETAILS
,TS-HPL,Quinn Hughes/Chris Pronger/Brian Leetch,Canucks/Blues/Rangers,VIEW DETAILS
,TS-MOC,Connor McDavid/Alex Ovechkin/Sidney Crosby,Oilers/Capitals/Penguins,VIEW DETAILS
,TS-SKV,Martin St. Louis/Nikita Kucherov/Andrei Vasilevskiy,Lightning/Lightning/Lightning,VIEW DETAILS
,TS-TFB,Bryan Trottier/Ron Francis/Tom Barrasso,Penguins/Penguins/Penguins,VIEW DETAILS
,TS-TPC,Joe Thornton/Joe Pavelski/Macklin Celebrini,Sharks/Sharks/Sharks,VIEW DETAILS
,TS-TPS,Bryan Trottier/Denis Potvin/Billy Smith,Islanders/Islanders/Islanders,VIEW DETAILS
,TS-TTT,Brady Tkachuk/Matthew Tkachuk/Keith Tkachuk,Senators/Panthers/Blues,VIEW DETAILS
,QS-BHLF,Martin Brodeur/Dominik Hasek/Henrik Lundqvist/Marc-Andre Fleury,Devils/Sabres/Rangers/Penguins,VIEW DETAILS
,QS-GLYM,Wayne Gretzky/Mario Lemieux/Steve Yzerman/Mark Messier,Oilers/Penguins/Red Wings/Rangers,VIEW DETAILS
,QS-HMJH,Quinn Hughes/Cale Makar/Roman Josi/Miro Heiskanen,Canucks/Avalanche/Predators/Stars,VIEW DETAILS
,QS-NPSL,Rick Nash/Artemi Panarin/Igor Shesterkin/Henrik Lundqvist,Rangers/Rangers/Rangers/Rangers,VIEW DETAILS
,QS-PLRB,Denis Potvin/Nicklas Lidstrom/Larry Robinson/Ray Bourque,Islanders/Red Wings/Canadiens/Bruins,VIEW DETAILS
,QS-RBKV,Luc Robitaille/Rob Blake/Anze Kopitar/Rogie Vachon,Kings/Kings/Kings/Kings,VIEW DETAILS
,QS-SSMM,Borje Salming/Darryl Sittler/Auston Matthews/Mitch Marner,Maple Leafs/Maple Leafs/Maple Leafs/Maple Leafs,VIEW DETAILS
,QM-AJBS,Sebastian Aho/Seth Jarvis/Brent Burns/Jaccob Slavin,Hurricanes/Hurricanes/Hurricanes/Hurricanes,VIEW DETAILS
,QM-BBHT,Connor Bedard/Tyler Bertuzzi/Taylor Hall/Teuvo Teravainen,Blackhawks/Blackhawks/Blackhawks/Blackhawks,VIEW DETAILS
,QM-CCCC,Macklin Celebrini/Macklin Celebrini/Macklin Celebrini/Macklin Celebrini,Sharks/Sharks/Sharks/Sharks,VIEW DETAILS
,QM-CMGS,Macklin Celebrini/Matvei Michkov/Cutter Gauthier/Logan Stankoven,Sharks/Flyers/Ducks/Stars,VIEW DETAILS
,QM-CSSM,Cole Caufield/Nick Suzuki/Juraj Slafkovsky/Samuel Montembeault,Canadiens/Canadiens/Canadiens/Canadiens,VIEW DETAILS
,QM-EHSK,Jack Eichel/Tomas Hertl/Mark Stone/William Karlsson,Golden Knights/Golden Knights/Golden Knights/Golden Knights,VIEW DETAILS
,QM-FMJW,Adam Fantilli/Kirill Marchenko/Kent Johnson/Zach Werenski,Blue Jackets/Blue Jackets/Blue Jackets/Blue Jackets,VIEW DETAILS
,QM-HBDN,Bo Horvat/Mathew Barzal/Noah Dobson/Brock Nelson,Islanders/Islanders/Islanders/Islanders,VIEW DETAILS
,QM-HBHM,Jack Hughes/Jesper Bratt/Nico Hischier/Timo Meier,Devils/Devils/Devils/Devils,VIEW DETAILS
,QM-HDNB,Zach Hyman/Leon Draisaitl/Ryan Nugent-Hopkins/Evan Bouchard,Oilers/Oilers/Oilers/Oilers,VIEW DETAILS
,QM-HKSW,Jonathan Huberdeau/Nazem Kadri/Yegor Sharangovich/MacKenzie Weegar,Flames/Flames/Flames/Flames,VIEW DETAILS
,QM-KBRF,Kirill Kaprizov/Matt Boldy/Marco Rossi/Brock Faber,Wild/Wild/Wild/Wild,VIEW DETAILS
,QM-KLDR,Patrick Kane/Dylan Larkin/Alex DeBrincat/Lucas Raymond,Red Wings/Red Wings/Red Wings/Red Wings,VIEW DETAILS
,QM-KMKD,Anze Kopitar/Trevor Moore/Adrian Kempe/Drew Doughty,Kings/Kings/Kings/Kings,VIEW DETAILS
,QM-KSMH,Kyle Connor/Mark Scheifele/Josh Morrissey/Connor Hellebuyck,Jets/Jets/Jets/Jets,VIEW DETAILS
,QM-KTSF,Travis Konecny/Owen Tippett/Travis Sanheim/Morgan Frost,Flyers/Flyers/Flyers/Flyers,VIEW DETAILS
,QM-LTCY,Mario Lemieux/Joe Thornton/Paul Coffey/Steve Yzerman,All Star Team/All Star Team/All Star Team/All Star Team,VIEW DETAILS
,QM-MHDM,Mitch Marner/Jack Hughes/Leon Draisaitl/Nathan MacKinnon,All Star Team/All Star Team/All Star Team/All Star Team,VIEW DETAILS
,QM-MHJF,Cale Makar/Quinn Hughes/Roman Josi/Adam Fox,Avalanche/Canucks/Predators/Rangers,VIEW DETAILS
,QM-MNMR,Auston Matthews/William Nylander/Mitch Marner/Morgan Rielly,Maple Leafs/Maple Leafs/Maple Leafs/Maple Leafs,VIEW DETAILS
,QM-MRKL,Evgeni Malkin/Bryan Rust/Erik Karlsson/Kris Letang,Penguins/Penguins/Penguins/Penguins,VIEW DETAILS
,QM-MRMT,Nathan MacKinnon/Mikko Rantanen/Cale Makar/Devon Toews,Avalanche/Avalanche/Avalanche/Avalanche,VIEW DETAILS
,QM-MSDM,Jared McCann/Chandler Stephenson/Vince Dunn/Brandon Montour,Kraken/Kraken/Kraken/Kraken,VIEW DETAILS
,QM-OMMK,Alex Ovechkin/Auston Matthews/Nathan MacKinnon/Nikita Kucherov,Capitals/Maple Leafs/Avalanche/Lightning,VIEW DETAILS
,QM-PBMH,Elias Pettersson/Brock Boeser/J.T. Miller/Quinn Hughes,Canucks/Canucks/Canucks/Canucks,VIEW DETAILS
,QM-PKZL,Artemi Panarin/Chris Kreider/Mika Zibanejad/Alexis Lafreniere,Rangers/Rangers/Rangers/Rangers,VIEW DETAILS
,QM-PMMS,David Pastrnak/Brad Marchand/Charlie McAvoy/Jeremy Swayman,Bruins/Bruins/Bruins/Bruins,VIEW DETAILS
,QM-RBAH,Mikko Rantanen/Aleksander Barkov/Sebastian Aho/Miro Heiskanen,Avalanche/Panthers/Hurricanes/Stars,VIEW DETAILS
,QM-RJBH,Jason Robertson/Wyatt Johnston/Jamie Benn/Roope Hintz,Stars/Stars/Stars/Stars,VIEW DETAILS
,QM-SDOS,Jeremy Swayman/Thatcher Demko/Jake Oettinger/Connor Hellebuyck,Bruins/Canucks/Stars/Jets,VIEW DETAILS
,QM-SFMO,Steven Stamkos/Filip Forsberg/Jonathan Marchessault/Ryan O'Reilly,Predators/Predators/Predators/Predators,VIEW DETAILS
,QM-SSBV,Igor Shesterkin/Ilya Sorokin/Sergei Bobrovsky/Andrei Vasilevskiy,Rangers/Islanders/Panthers/Lightning,VIEW DETAILS
,QM-TBRT,Matthew Tkachuk/Aleksander Barkov/Sam Reinhart/Sam Bennett,Panthers/Panthers/Panthers/Panthers,VIEW DETAILS
,QM-TPDP,Tage Thompson/JJ Peterka/Rasmus Dahlin/Owen Power,Sabres/Sabres/Sabres/Sabres,VIEW DETAILS
,QM-ZMCT,Trevor Zegras/Mason McTavish/Leo Carlsson/Troy Terry,Ducks/Ducks/Ducks/Ducks,VIEW DETAILS
,UTM-AJ,Sebastian Aho/Seth Jarvis,Hurricanes/Hurricanes,VIEW DETAILS
,UTM-BK,Kirill Kaprizov/Matt Boldy,Wild/Wild,VIEW DETAILS
,UTM-BT,Matthew Tkachuk/Aleksander Barkov,Panthers/Panthers,VIEW DETAILS
,UTM-CM,Sidney Crosby/Evgeni Malkin,Penguins/Penguins,VIEW DETAILS
,UTM-DH,Quinn Hughes/Thatcher Demko,Canucks/Canucks,VIEW DETAILS
,UTM-DK,Adrian Kempe/Drew Doughty,Kings/Kings,VIEW DETAILS
,UTM-DS,Noah Dobson/Ilya Sorokin,Islanders/Islanders,VIEW DETAILS
,UTM-FM,Adam Fantilli/Kirill Marchenko,Blue Jackets/Blue Jackets,VIEW DETAILS
,UTM-HB,Connor Bedard/Taylor Hall,Blackhawks/Blackhawks,VIEW DETAILS
,UTM-HE,Jack Eichel/Tomas Hertl,Golden Knights/Golden Knights,VIEW DETAILS
,UTM-HH,Jack Hughes/Luke Hughes,Devils/Devils,VIEW DETAILS
,UTM-KC,Clayton Keller/Logan Cooley,Hockey Club/Hockey Club,VIEW DETAILS
,UTM-KN,Jordan Kyrou/Jake Neighbours,Blues/Blues,VIEW DETAILS
,UTM-KP,Nikita Kucherov/Brayden Point,Lightning/Lightning,VIEW DETAILS
,UTM-KR,Patrick Kane/Lucas Raymond,Red Wings/Red Wings,VIEW DETAILS
,UTM-KS,Yegor Sharangovich/Nazem Kadri,Flames/Flames,VIEW DETAILS
,UTM-KT,Owen Tippett/Travis Konecny,Flyers/Flyers,VIEW DETAILS
,UTM-MD,Connor McDavid/Leon Draisaitl,Oilers/Oilers,VIEW DETAILS
,UTM-MH,Connor Hellebuyck/Josh Morrissey,Jets/Jets,VIEW DETAILS
,UTM-MP,David Pastrnak/Brad Marchand,Bruins/Bruins,VIEW DETAILS
,UTM-MR,Nathan MacKinnon/Mikko Rantanen,Avalanche/Avalanche,VIEW DETAILS
,UTM-MS,Jared McCann/Chandler Stephenson,Kraken/Kraken,VIEW DETAILS
,UTM-NM,William Nylander/Auston Matthews,Maple Leafs/Maple Leafs,VIEW DETAILS
,UTM-OD,Alex Ovechkin/Pierre-Luc Dubois,Capitals/Capitals,VIEW DETAILS
,UTM-QS,Igor Shesterkin/Jonathan Quick,Rangers/Rangers,VIEW DETAILS
,UTM-RJ,Wyatt Johnston/Jason Robertson,Stars/Stars,VIEW DETAILS
,UTM-SF,Steven Stamkos/Filip Forsberg,Predators/Predators,VIEW DETAILS
,UTM-SS,Nick Suzuki/Juraj Slafkovsky,Canadiens/Canadiens,VIEW DETAILS
,UTM-TE,William Eklund/Tyler Toffoli,Sharks/Sharks,VIEW DETAILS
,UTM-TS,Tim Stutzle/Brady Tkachuk,Senators/Senators,VIEW DETAILS
,UTM-ZM,Mason McTavish/Trevor Zegras,Ducks/Ducks,VIEW DETAILS
,UTM-BD,Rasmus Dahlin/Bowen Byram,Sabres/Sabres,VIEW DETAILS
,20,Sidney Crosby,Penguins,VIEW DETAILS
,SML-MA,Mitch Marner,Maple Leafs,VIEW DETAILS
,16,Vladimir Tarasenko,Blues,VIEW DETAILS
,22,Morgan Rielly,Maple Leafs,VIEW DETAILS
,86,Phil Esposito,Bruins,VIEW DETAILS
,50,Noah Dobson,Islanders,VIEW DETAILS
,SSPA-SW,Shea Weber,Canadiens,VIEW DETAILS
,SPM-BH,Bo Horvat,Canucks,VIEW DETAILS
,11,Steven Stamkos,Lightning,VIEW DETAILS
,UDA-RO,Jason Robertson,Stars,VIEW DETAILS
,UDA-MT,Matthew Tkachuk,Flames,VIEW DETAILS
,USA-TT,Troy Terry,Ducks,VIEW DETAILS
,US-RO,Jason Robertson,Stars,VIEW DETAILS
,184,Trey Fix-Wolansky,Blue Jackets,VIEW DETAILS
,70,Jason Robertson,Stars,VIEW DETAILS
,67,Tyler Toffoli,Flames,VIEW DETAILS
,12,Steven Stamkos,Lightning,VIEW DETAILS
,PT-FF,Filip Forsberg,Predators,VIEW DETAILS
,PT-JD,Jamie Drysdale,Ducks,VIEW DETAILS
,PT-TK,Travis Konecny,Flyers,VIEW DETAILS
,UDA-JR,Jason Robertson,Stars,VIEW DETAILS
,UE-EL,Eric Lindros,Flyers,VIEW DETAILS
,UE-BT,Brayden Tracey,Ducks,VIEW DETAILS
,UE-JP,Jacob Perreault,Ducks,VIEW DETAILS
,US-TH,Tyce Thompson,Devils,VIEW DETAILS
,UTA-SB,Sergei Bobrovsky,Panthers,VIEW DETAILS
,103,Connor Zary,Flames,VIEW DETAILS
,119,Mackie Samoskevich,Panthers,VIEW DETAILS
,141,Stanislav Svozil,Blue Jackets,VIEW DETAILS
,164,Jonathan Gruden,Penguins,VIEW DETAILS
,168,Nikita Nesterenko,Ducks,VIEW DETAILS
,178,Vincent Desharnais,Oilers,VIEW DETAILS
,4,Matty Beniers,Kraken,VIEW DETAILS
,13,Josh Norris,Senators,VIEW DETAILS
,14,Roman Josi,Predators,VIEW DETAILS
,15,Brad Marchand,Bruins,VIEW DETAILS
,21,Igor Shesterkin,Rangers,VIEW DETAILS
,24,Kyle Connor,Jets,VIEW DETAILS
,31,Mitch Marner,Maple Leafs,VIEW DETAILS
,36,Troy Terry,Ducks,VIEW DETAILS
,39,Josh Morrissey,Jets,VIEW DETAILS
,51,Jack Hughes,Devils,VIEW DETAILS
,57,Quinn Hughes,Canucks,VIEW DETAILS
,62,Artemi Panarin,Rangers,VIEW DETAILS
,64,Tage Thompson,Sabres,VIEW DETAILS
,65,Tim Stutzle,Senators,VIEW DETAILS
,107,Jiri Kulich,Sabres,VIEW DETAILS
,126,Brock Faber,Wild,VIEW DETAILS
,30,Jake Guentzel,Penguins,VIEW DETAILS
,78,Mario Lemieux,Penguins,VIEW DETAILS
,93,Keith Tkachuk,Blues,VIEW DETAILS
,113,Adam Fantilli,Blue Jackets,VIEW DETAILS
,128,Matthew Knies,Maple Leafs,VIEW DETAILS
,143,Simon Nemec,Devils,VIEW DETAILS
,BE-A,Matty Beniers,Kraken,VIEW DETAILS
,CZ-A,Connor Zary,Flames,VIEW DETAILS
,DB-A,Drake Batherson,Senators,VIEW DETAILS
,JH-A,Jack Hughes,Devils,VIEW DETAILS
,KC-A,Kyle Connor,Jets,VIEW DETAILS
,LE-A,Luke Evangelista,Predators,VIEW DETAILS
,MM-A,Mitch Marner,Maple Leafs,VIEW DETAILS
,QH-A,Quinn Hughes,Canucks,VIEW DETAILS
,TH-A,Tage Thompson,Sabres,VIEW DETAILS
,TT-A,Troy Terry,Ducks,VIEW DETAILS
,AF-A,Adam Fantilli,Blue Jackets,VIEW DETAILS
,03-AM,Auston Matthews,Maple Leafs,VIEW DETAILS
,03-JH,Jack Hughes,Devils,VIEW DETAILS
,03R-CZ,Connor Zary,Flames,VIEW DETAILS
,03R-AF,Adam Fantilli,Blue Jackets,VIEW DETAILS
,03R-MK,Matthew Knies,Maple Leafs,VIEW DETAILS
,03R-SN,Simon Nemec,Devils,VIEW DETAILS
,CC-FG,Filip Gustavsson,Wild,VIEW DETAILS
,CC-PR,Patrick Roy,Canadiens,VIEW DETAILS
,CC-CO,Chris Osgood,Red Wings,VIEW DETAILS
,CC-DA,Joey Daccord,Kraken,VIEW DETAILS
,ADT-CZ,Connor Zary,Flames,VIEW DETAILS
,ADT-JG,Jonathan Gruden,Penguins,VIEW DETAILS
,ADT-SS,Stanislav Svozil,Blue Jackets,VIEW DETAILS
,ADT-VD,Vincent Desharnais,Oilers,VIEW DETAILS
,LCU-JM,Jonathan Marchessault,Golden Knights,VIEW DETAILS
,LCU-KL,Kris Letang,Penguins,VIEW DETAILS
,LCU-ML,Mario Lemieux,Penguins,VIEW DETAILS
,LCU-PB,Patrice Bergeron,Bruins,VIEW DETAILS
,LCU-PR,Patrick Roy,Canadiens,VIEW DETAILS
,PT-BO,Matt Boldy,Wild,VIEW DETAILS
,PT-CS,Cole Sillinger,Blue Jackets,VIEW DETAILS
,PT-JK,Jordan Kyrou,Blues,VIEW DETAILS
,PT-JN,Josh Norris,Senators,VIEW DETAILS
,PT-KL,Kris Letang,Penguins,VIEW DETAILS
,RA-CZ,Connor Zary,Flames,VIEW DETAILS
,RA-NN,Nikita Nesterenko,Ducks,VIEW DETAILS
,RA-VD,Vincent Desharnais,Oilers,VIEW DETAILS
,RSM-AF,Adam Fantilli,Blue Jackets,VIEW DETAILS
,RSM-CZ,Connor Zary,Flames,VIEW DETAILS
,USM-AD,Alex DeBrincat,Red Wings,VIEW DETAILS
,USM-BC,Brandt Clarke,Kings,VIEW DETAILS
,USM-DB,Drake Batherson,Senators,VIEW DETAILS
,USM-DJ,Dakota Joshua,Canucks,VIEW DETAILS
,USM-JH,Jack Hughes,Devils,VIEW DETAILS
,USM-ML,Mario Lemieux,Penguins,VIEW DETAILS
,USM-TM,Timo Meier,Devils,VIEW DETAILS
