master_set,card_num,player,team,variations
2024-25 MVP,MR-4,Jack Hughes,Devils,Base
2024-25 MVP,MR-5,Logan Stankoven,Stars,Base
2024-25 MVP,MR-6,Jack Eichel,Golden Knights,Base
2024-25 MVP,MR-7,Alex Ovechkin,Capitals,Base
2024-25 MVP,MR-8,Cale Makar,Avalanche,Base
2024-25 MVP,MR-9,David Pastrnak,Bruins,Base
2024-25 MVP,MR-10,Brady Tkachuk,Senators,Base
2024-25 MVP,MR-11,Brendan Brisson,Golden Knights,Base
2024-25 MVP,MR-12,Connor Bedard,Blackhawks,Base
2024-25 MVP,MR-13,Elias Pettersson,Canucks,Base
2024-25 MVP,MR-14,Josh Doan,Coyotes,Base
2024-25 MVP,MR-15,Sebastian Aho,Hurricanes,Base
2024-25 MVP,MR-16,Mitch Marner,Maple Leafs,Base
2024-25 MVP,MR-17,Leon Draisaitl,Oilers,Base
2024-25 MVP,MR-18,Zachary Bolduc,Blues,Base
2024-25 MVP,MR-19,Matthew Tkachuk,Panthers,Base
2024-25 MVP,MR-20,Brennan Othmann,Rangers,Base
2024-25 MVP,MR-21,Jason Robertson,Stars,Base
2024-25 MVP,MR-22,Cole Caufield,Canadiens,Base
2024-25 MVP,MR-23,Filip Forsberg,Predators,Base
2024-25 MVP,MR-24,Olen Zellweger,Ducks,Base
2024-25 MVP,MR-25,Artemi Panarin,Rangers,Base
2024-25 MVP,MR-26,Rasmus Dahlin,Sabres,Base
2024-25 MVP,MR-27,Zach Dean,Blues,Base
2024-25 MVP,MR-28,Brayden Point,Lightning,Base
2024-25 MVP,MR-29,Nathan MacKinnon,Avalanche,Base
2024-25 MVP,MR-30,Connor McDavid,Oilers,Base
2024-25 MVP,MR-31,Shakir Mukhamadullin,Sharks,Base
2024-25 MVP,MR-32,Anze Kopitar,Kings,Base
2024-25 MVP,MR-33,Dylan Larkin,Red Wings,Base
2024-25 MVP,MR-34,Auston Matthews,Maple Leafs,Base
2024-25 MVP,AC-1,Alexandar Georgiev,Avalanche,Base
2024-25 MVP,AC-2,Ilya Sorokin,Islanders,Base
2024-25 MVP,AC-3,Filip Gustavsson,Wild,Base
2024-25 MVP,AC-4,Tristan Jarry,Penguins,Base
2024-25 MVP,AC-5,Linus Ullmark,Bruins,Base
2024-25 MVP,AC-6,Ilya Samsonov,Maple Leafs,Base
2024-25 MVP,AC-7,Philipp Grubauer,Kraken,Base
2024-25 MVP,AC-8,Sergei Bobrovsky,Panthers,Base
2024-25 MVP,AC-9,Darcy Kuemper,Capitals,Base
2024-25 MVP,AC-10,Joonas Korpisalo,Senators,Base
2024-25 MVP,AC-11,Logan Thompson,Golden Knights,Base
2024-25 MVP,AC-12,John Gibson,Ducks,Base
2024-25 MVP,AC-13,Andrei Vasilevskiy,Lightning,Base
2024-25 MVP,AC-14,Thatcher Demko,Canucks,Base
2024-25 MVP,AC-15,Jake Oettinger,Stars,Base
2024-25 MVP,AC-16,Connor Hellebuyck,Jets,Base
2024-25 MVP,AC-17,Jordan Binnington,Blues,Base
2024-25 MVP,AC-18,Jacob Markstrom,Flames,Base
2024-25 MVP,AC-19,Juuse Saros,Predators,Base
2024-25 MVP,AC-20,Igor Shesterkin,Rangers,Base
2024-25 MVP,IT-1,Connor Bedard,Blackhawks,Base
2024-25 MVP,IT-2,Moritz Seider,Red Wings,Base
2024-25 MVP,IT-3,William Eklund,Sharks,Base
2024-25 MVP,IT-4,Mason McTavish,Ducks,Base
2024-25 MVP,IT-5,Cole Caufield,Canadiens,Base
2024-25 MVP,IT-6,Quinton Byfield,Kings,Base
2024-25 MVP,IT-7,Alexis Lafreniere,Rangers,Base
2024-25 MVP,IT-8,Seth Jarvis,Hurricanes,Base
2024-25 MVP,IT-9,Jack Hughes,Devils,Base
2024-25 MVP,IT-10,Wyatt Johnston,Stars,Base
2024-25 MVP,IT-11,Lucas Raymond,Red Wings,Base
2024-25 MVP,IT-12,Matthew Knies,Maple Leafs,Base
2024-25 MVP,IT-13,Logan Cooley,Coyotes,Base
2024-25 MVP,IT-14,Jake Sanderson,Senators,Base
2024-25 MVP,IT-15,Pavel Mintyukov,Ducks,Base
2024-25 MVP,IT-16,Adam Fantilli,Blue Jackets,Base
2024-25 MVP,IT-17,Matty Beniers,Kraken,Base
2024-25 MVP,IT-18,Luke Hughes,Devils,Base
2024-25 MVP,IT-19,Owen Power,Sabres,Base
2024-25 MVP,IT-20,Jason Robertson,Stars,Base
2024-25 MVP,IT-21,Matt Boldy,Wild,Base
2024-25 MVP,IT-22,Elias Pettersson,Canucks,Base
2024-25 MVP,IT-23,Leo Carlsson,Ducks,Base
2024-25 MVP,IT-24,Dylan Cozens,Sabres,Base
2024-25 MVP,IT-25,Luke Evangelista,Predators,Base
2024-25 MVP,MT-1,Gnash,Predators,Base
2024-25 MVP,MT-2,Slapshot,Capitals,Base
2024-25 MVP,MT-3,SJ Sharkie,Sharks,Base
2024-25 MVP,MT-4,Youppi!,Canadiens,Base
2024-25 MVP,MT-5,Blades The Bruin,Bruins,Base
2024-25 MVP,MT-6,Sparky The Dragon,Islanders,Base
2024-25 MVP,MT-7,Wild Wing,Ducks,Base
2024-25 MVP,MT-8,Iceburgh,Penguins,Base
2024-25 MVP,MT-9,N.J. Devil,Devils,Base
2024-25 MVP,MT-10,Fin The Whale,Canucks,Base
2024-25 MVP,MT-11,Bailey,Kings,Base
2024-25 MVP,MT-12,Thunderbug,Lightning,Base
2024-25 MVP,MT-13,Sabretooth,Sabres,Base
2024-25 MVP,MT-14,Gritty,Flyers,Base
2024-25 MVP,MT-15,Stanley C. Panther,Panthers,Base
2024-25 MVP,MT-16,Al The Octopus,Red Wings,Base
2024-25 MVP,MT-17,Mick E Moose,Jets,Base
2024-25 MVP,MT-18,Howler,Coyotes,Base
2024-25 MVP,MT-19,Nordy,Wild,Base
2024-25 MVP,MT-20,Chance,Golden Knights,Base
2024-25 MVP,MT-21,Victor E. Green,Stars,Base
2024-25 MVP,MT-22,Hunter,Oilers,Base
2024-25 MVP,MT-23,Carlton the Bear,Maple Leafs,Base
2024-25 MVP,MT-24,Stormy,Hurricanes,Base
2024-25 MVP,MT-25,Harvey The Hound,Flames,Base
2024-25 MVP,MT-26,Stinger,Blue Jackets,Base
2024-25 MVP,MT-27,Louie,Blues,Base
2024-25 MVP,MT-28,Spartacat,Senators,Base
2024-25 MVP,MT-29,Buoy,Kraken,Base
2024-25 MVP,MT-30,Tommy Hawk,Blackhawks,Base
2024-25 MVP,MT-31,Bernie the St. Bernard,Avalanche,Base
2024-25 MVP,MT-32,Metal,Canadiens,Base
2024-25 MVP,US-1,Alex DeBrincat,Red Wings,Base
2024-25 MVP,US-2,Tim Stutzle,Senators,Base
2024-25 MVP,US-3,Roman Josi,Predators,Base
2024-25 MVP,US-4,Andrei Svechnikov,Hurricanes,Base
2024-25 MVP,US-5,John Tavares,Maple Leafs,Base
2024-25 MVP,US-6,Nick Suzuki,Canadiens,Base
2024-25 MVP,US-7,Nikita Kucherov,Lightning,Base
2024-25 MVP,US-8,Quinn Hughes,Canucks,Base
2024-25 MVP,US-9,Brad Marchand,Bruins,Base
2024-25 MVP,US-10,Alex Ovechkin,Capitals,Base
2024-25 MVP,US-11,Mika Zibanejad,Rangers,Base
2024-25 MVP,US-12,Erik Karlsson,Penguins,Base
2024-25 MVP,US-13,Nathan MacKinnon,Avalanche,Base
2024-25 MVP,US-14,Mark Scheifele,Jets,Base
2024-25 MVP,US-15,Bo Horvat,Islanders,Base
2024-25 MVP,US-16,Jack Hughes,Devils,Base
2024-25 MVP,US-17,Roope Hintz,Stars,Base
2024-25 MVP,US-18,Chandler Stephenson,Golden Knights,Base
2024-25 MVP,US-19,Jordan Kyrou,Blues,Base
2024-25 MVP,US-20,Nazem Kadri,Flames,Base
2024-25 MVP,US-21,Cale Makar,Avalanche,Base
2024-25 MVP,US-22,Jesper Bratt,Devils,Base
2024-25 MVP,US-23,Logan Couture,Sharks,Base
2024-25 MVP,US-24,Victor Hedman,Lightning,Base
2024-25 MVP,US-25,Johnny Gaudreau,Blue Jackets,Base
2024-25 MVP,US-26,Sidney Crosby,Penguins,Base
2024-25 MVP,US-27,Auston Matthews,Maple Leafs,Base
2024-25 MVP,US-28,Aleksander Barkov,Panthers,Base
2024-25 MVP,US-29,Chris Kreider,Rangers,Base
2024-25 MVP,US-30,Travis Konecny,Flyers,Base
2023-24 MVP,1,Jonathan Marchessault,Golden Knights,Base
2023-24 MVP,2,Andrei Vasilevskiy,Lightning,Base
2023-24 MVP,3,John Tavares,Maple Leafs,Base
2023-24 MVP,4,Darnell Nurse,Oilers,Base
2023-24 MVP,5,Mika Zibanejad,Rangers,Base
2023-24 MVP,6,Bo Horvat,Canucks,Base
2023-24 MVP,7,Jesse Puljujarvi,Oilers,Base
2023-24 MVP,8,Semyon Varlamov,Islanders,Base
2023-24 MVP,9,Rasmus Ristolainen,Flyers,Base
2023-24 MVP,10,John Gibson,Ducks,Base
2023-24 MVP,11,Ryan O'Reilly,Blues,Base
2023-24 MVP,12,Ryan Nugent-Hopkins,Oilers,Base
2023-24 MVP,13,Tage Thompson,Sabres,Base
2023-24 MVP,14,Jacob Markstrom,Flames,Base
2023-24 MVP,15,Cole Caufield,Canadiens,Base
2023-24 MVP,16,Sergei Bobrovsky,Panthers,Base
2023-24 MVP,17,Kasperi Kapanen,Penguins,Base
2023-24 MVP,18,Tom Wilson,Capitals,Base
2023-24 MVP,19,Tyler Johnson,Blackhawks,Base
2023-24 MVP,20,Joel Farabee,Flyers,Base
2023-24 MVP,21,Alexander Wennberg,Kraken,Base
2023-24 MVP,22,Carter Hart,Flyers,Base
2023-24 MVP,23,Kirill Kaprizov,Wild,Base
2023-24 MVP,24,Morgan Rielly,Maple Leafs,Base
2023-24 MVP,25,T.J. Oshie,Capitals,Base
2023-24 MVP,26,Trevor Zegras,Ducks,Base
2023-24 MVP,27,Leon Draisaitl,Oilers,Base
2023-24 MVP,28,Gabriel Landeskog,Avalanche,Base
2023-24 MVP,29,Jack Roslovic,Blue Jackets,Base
2023-24 MVP,30,Adrian Kempe,Kings,Base
2023-24 MVP,31,Sidney Crosby,Penguins,Base
2023-24 MVP,32,Jakub Voracek,Blue Jackets,Base
2023-24 MVP,33,Sean Couturier,Flyers,Base
2023-24 MVP,34,Adam Fox,Rangers,Base
2023-24 MVP,35,Connor McDavid,Oilers,Base
2023-24 MVP,36,Mikko Rantanen,Avalanche,Base
2023-24 MVP,37,John Klingberg,Ducks,Base
2023-24 MVP,38,Mitch Marner,Maple Leafs,Base
2023-24 MVP,39,Rasmus Dahlin,Sabres,Base
2023-24 MVP,40,Barrett Hayton,Coyotes,Base
2023-24 MVP,41,Jeff Carter,Penguins,Base
2023-24 MVP,42,Robby Fabbri,Red Wings,Base
2023-24 MVP,43,Ryan Johansen,Predators,Base
2023-24 MVP,44,Max Domi,Blackhawks,Base
2023-24 MVP,45,Kevin Fiala,Kings,Base
2023-24 MVP,46,Kevin Hayes,Flyers,Base
2023-24 MVP,47,Nazem Kadri,Flames,Base
2023-24 MVP,48,Martin Jones,Kraken,Base
2023-24 MVP,49,Pierre-Luc Dubois,Jets,Base
2023-24 MVP,50,Matthew Tkachuk,Panthers,Base
2023-24 MVP,51,Boone Jenner,Blue Jackets,Base
2023-24 MVP,52,Tim Stutzle,Senators,Base
2023-24 MVP,53,Auston Matthews,Maple Leafs,Base
2023-24 MVP,54,Miro Heiskanen,Stars,Base
2023-24 MVP,55,Jaden Schwartz,Kraken,Base
2023-24 MVP,56,Filip Forsberg,Predators,Base
2023-24 MVP,57,Johnny Gaudreau,Blue Jackets,Base
2023-24 MVP,58,Mathew Barzal,Islanders,Base
2023-24 MVP,59,Alex Killorn,Lightning,Base
2023-24 MVP,60,Patrick Kane,Blackhawks,Base
2023-24 MVP,61,Jake Oettinger,Stars,Base
2023-24 MVP,62,Nikolaj Ehlers,Jets,Base
2023-24 MVP,63,J.T. Miller,Canucks,Base
2023-24 MVP,64,Jonathan Quick,Kings,Base
2023-24 MVP,65,Max Jones,Ducks,Base
2023-24 MVP,66,Alexis Lafreniere,Rangers,Base
2023-24 MVP,67,Mark Scheifele,Jets,Base
2023-24 MVP,68,Dylan Cozens,Sabres,Base
2023-24 MVP,69,Philipp Grubauer,Kraken,Base
2023-24 MVP,70,Kevin Labanc,Sharks,Base
2023-24 MVP,71,Sean Durzi,Kings,Base
2023-24 MVP,72,Vitek Vanecek,Devils,Base
2023-24 MVP,73,Dylan Larkin,Red Wings,Base
2023-24 MVP,74,Dougie Hamilton,Devils,Base
2023-24 MVP,75,Nathan MacKinnon,Avalanche,Base
2023-24 MVP,76,Brad Marchand,Bruins,Base
2023-24 MVP,77,Moritz Seider,Red Wings,Base
2023-24 MVP,78,Tyler Toffoli,Flames,Base
2023-24 MVP,79,Patrik Laine,Blue Jackets,Base
2023-24 MVP,80,Andrew Copp,Red Wings,Base
2023-24 MVP,81,Robert Thomas,Blues,Base
2023-24 MVP,82,Kirby Dach,Canadiens,Base
2023-24 MVP,83,Elias Lindholm,Flames,Base
2023-24 MVP,84,Clayton Keller,Coyotes,Base
2023-24 MVP,85,Christian Fischer,Coyotes,Base
2023-24 MVP,86,Josh Anderson,Canadiens,Base
2023-24 MVP,87,Alex Ovechkin,Capitals,Base
2023-24 MVP,88,Charlie McAvoy,Bruins,Base
2023-24 MVP,89,Jaccob Slavin,Hurricanes,Base
2023-24 MVP,90,Alex Pietrangelo,Golden Knights,Base
2023-24 MVP,91,Sam Bennett,Panthers,Base
2023-24 MVP,92,Jordan Binnington,Blues,Base
2023-24 MVP,93,Jacob Trouba,Rangers,Base
2023-24 MVP,94,Bryan Rust,Penguins,Base
2023-24 MVP,95,Chris Kreider,Rangers,Base
2023-24 MVP,96,Jason Robertson,Stars,Base
2023-24 MVP,97,Tomas Hertl,Sharks,Base
2023-24 MVP,98,Jakob Chychrun,Coyotes,Base
2023-24 MVP,99,Evgeny Kuznetsov,Capitals,Base
2023-24 MVP,100,Igor Shesterkin,Rangers,Base
2023-24 MVP,101,Tyler Seguin,Stars,Base
2023-24 MVP,102,Phil Kessel,Golden Knights,Base
2023-24 MVP,103,William Nylander,Maple Leafs,Base
2023-24 MVP,104,Victor Hedman,Lightning,Base
2023-24 MVP,105,Seth Jones,Blackhawks,Base
2023-24 MVP,106,Viktor Arvidsson,Kings,Base
2023-24 MVP,107,Mats Zuccarello,Wild,Base
2023-24 MVP,108,Claude Giroux,Senators,Base
2023-24 MVP,109,Rickard Rakell,Penguins,Base
2023-24 MVP,110,Ryan McDonagh,Predators,Base
2023-24 MVP,111,Sean Monahan,Canadiens,Base
2023-24 MVP,112,Thomas Chabot,Senators,Base
2023-24 MVP,113,Joel Eriksson Ek,Wild,Base
2023-24 MVP,114,Lucas Raymond,Red Wings,Base
2023-24 MVP,115,Brock Boeser,Canucks,Base
2023-24 MVP,116,Cam Fowler,Ducks,Base
2023-24 MVP,117,Elias Pettersson,Canucks,Base
2023-24 MVP,118,Travis Konecny,Flyers,Base
2023-24 MVP,119,Mikhail Sergachev,Lightning,Base
2023-24 MVP,120,Vladimir Tarasenko,Blues,Base
2023-24 MVP,121,Sebastian Aho,Hurricanes,Base
2023-24 MVP,122,Andrei Svechnikov,Hurricanes,Base
2023-24 MVP,123,Nikita Kucherov,Lightning,Base
2023-24 MVP,124,Jake Muzzin,Maple Leafs,Base
2023-24 MVP,125,Nico Hischier,Devils,Base
2023-24 MVP,126,Brent Burns,Hurricanes,Base
2023-24 MVP,127,Brady Tkachuk,Senators,Base
2023-24 MVP,128,Oliver Ekman-Larsson,Canucks,Base
2023-24 MVP,129,Quinn Hughes,Canucks,Base
2023-24 MVP,130,Marc-Edouard Vlasic,Sharks,Base
2023-24 MVP,131,Blake Wheeler,Jets,Base
2023-24 MVP,132,Robin Lehner,Golden Knights,Base
2023-24 MVP,133,Brady Skjei,Hurricanes,Base
2023-24 MVP,134,Josh Norris,Senators,Base
2023-24 MVP,135,David Pastrnak,Bruins,Base
2023-24 MVP,136,Artemi Panarin,Rangers,Base
2023-24 MVP,137,Kris Letang,Penguins,Base
2023-24 MVP,138,David Perron,Red Wings,Base
2023-24 MVP,139,Kyle Palmieri,Islanders,Base
2023-24 MVP,140,Jeff Skinner,Sabres,Base
2023-24 MVP,141,Zach Werenski,Blue Jackets,Base
2023-24 MVP,142,Evander Kane,Oilers,Base
2023-24 MVP,143,Steven Stamkos,Lightning,Base
2023-24 MVP,144,Martin Necas,Hurricanes,Base
2023-24 MVP,145,Vincent Trocheck,Rangers,Base
2023-24 MVP,146,Adam Henrique,Ducks,Base
2023-24 MVP,147,Spencer Knight,Panthers,Base
2023-24 MVP,148,Aleksander Barkov,Panthers,Base
2023-24 MVP,149,Mathieu Joseph,Senators,Base
2023-24 MVP,150,Milan Lucic,Flames,Base
2023-24 MVP,151,Miles Wood,Devils,Base
2023-24 MVP,152,Reilly Smith,Golden Knights,Base
2023-24 MVP,153,Andreas Athanasiou,Blackhawks,Base
2023-24 MVP,154,Jake Guentzel,Penguins,Base
2023-24 MVP,155,Jonathan Toews,Blackhawks,Base
2023-24 MVP,156,Jakub Vrana,Blues,Base
2023-24 MVP,157,Ryan Suter,Stars,Base
2023-24 MVP,158,Alex Tuch,Sabres,Base
2023-24 MVP,159,Jordan Eberle,Kraken,Base
2023-24 MVP,160,Yanni Gourde,Kraken,Base
2023-24 MVP,161,Nick Suzuki,Canadiens,Base
2023-24 MVP,162,Erik Karlsson,Sharks,Base
2023-24 MVP,163,Nicklas Backstrom,Capitals,Base
2023-24 MVP,164,Drew Doughty,Kings,Base
2023-24 MVP,165,Torey Krug,Blues,Base
2023-24 MVP,166,Roman Josi,Predators,Base
2023-24 MVP,167,Mark Stone,Golden Knights,Base
2023-24 MVP,168,Evgeni Malkin,Penguins,Base
2023-24 MVP,169,Thatcher Demko,Canucks,Base
2023-24 MVP,170,Noah Hanifin,Flames,Base
2023-24 MVP,171,Devon Toews,Avalanche,Base
2023-24 MVP,172,Brayden Schenn,Blues,Base
2023-24 MVP,173,Kyle Connor,Jets,Base
2023-24 MVP,174,Eeli Tolvanen,Kraken,Base
2023-24 MVP,175,Taylor Hall,Bruins,Base
2023-24 MVP,176,Jack Hughes,Devils,Base
2023-24 MVP,177,Roope Hintz,Stars,Base
2023-24 MVP,178,Brandon Saad,Blues,Base
2023-24 MVP,179,David Krejci,Bruins,Base
2023-24 MVP,180,Jared Spurgeon,Wild,Base
2023-24 MVP,181,Juuse Saros,Predators,Base
2023-24 MVP,182,Jonathan Huberdeau,Flames,Base
2023-24 MVP,183,John Carlson,Capitals,Base
2023-24 MVP,184,Shayne Gostisbehere,Hurricanes,Base
2023-24 MVP,185,Joonas Donskoi,Kraken,Base
2023-24 MVP,186,Marc-Andre Fleury,Wild,Base
2023-24 MVP,187,James Reimer,Sharks,Base
2023-24 MVP,188,Logan Couture,Sharks,Base
2023-24 MVP,189,Matt Duchene,Predators,Base
2023-24 MVP,190,Shea Theodore,Golden Knights,Base
2023-24 MVP,191,Cale Makar,Avalanche,Base
2023-24 MVP,192,Anze Kopitar,Kings,Base
2023-24 MVP,193,Jordan Kyrou,Blues,Base
2023-24 MVP,194,Matt Dumba,Wild,Base
2023-24 MVP,195,Patrice Bergeron,Bruins,Base
2023-24 MVP,196,Brock Nelson,Islanders,Base
2023-24 MVP,197,Jamie Benn,Stars,Base
2023-24 MVP,198,Corey Perry,Lightning,Base
2023-24 MVP,199,Alex DeBrincat,Senators,Base
2023-24 MVP,200,Brayden Point CL,Lightning,Base
2023-24 MVP,201,Jack Eichel,Golden Knights,Base
2023-24 MVP,202,Aaron Ekblad,Panthers,Base
2023-24 MVP,203,Joe Pavelski,Stars,Base
2023-24 MVP,204,Zach Parise,Islanders,Base
2023-24 MVP,205,Colton Parayko,Blues,Base
2023-24 MVP,206,Tyler Bertuzzi,Red Wings,Base
2023-24 MVP,207,Drake Batherson,Senators,Base
2023-24 MVP,208,Tristan Jarry,Penguins,Base
2023-24 MVP,209,Troy Terry,Ducks,Base
2023-24 MVP,210,Victor Olofsson,Sabres,Base
2023-24 MVP,211,Seth Jarvis,Hurricanes,Base
2023-24 MVP,212,Jared McCann,Kraken,Base
2023-24 MVP,213,Tanner Jeannot,Predators,Base
2023-24 MVP,214,Mikey Anderson,Kings,Base
2023-24 MVP,215,Ross Colton,Lightning,Base
2023-24 MVP,216,Michael Bunting,Maple Leafs,Base
2023-24 MVP,217,Oskar Lindblom,Sharks,Base
2023-24 MVP,218,Dawson Mercer,Devils,Base
2023-24 MVP,219,Cole Sillinger,Blue Jackets,Base
2023-24 MVP,220,Jeremy Swayman,Bruins,Base
2023-24 MVP,221,Vincent Desharnais,Oilers,Base
2023-24 MVP,222,Bobby McMann,Maple Leafs,Base
2023-24 MVP,223,Yaroslav Askarov,Predators,Base
2023-24 MVP,224,Joona Koppanen,Bruins,Base
2023-24 MVP,225,Jonathan Gruden,Penguins,Base
2023-24 MVP,226,William Dufour,Islanders,Base
2023-24 MVP,227,Jaxson Stauber,Blackhawks,Base
2023-24 MVP,228,Jakob Pelletier,Flames,Base
2023-24 MVP,229,Samuel Bolduc,Islanders,Base
2023-24 MVP,230,Milos Kelemen,Coyotes,Base
2023-24 MVP,231,Luke Philip,Blackhawks,Base
2023-24 MVP,232,Will Cuylle,Rangers,Base
2023-24 MVP,233,Ridly Greig,Senators,Base
2023-24 MVP,234,Owen Beck,Canadiens,Base
2023-24 MVP,235,Arturs Silovs,Canucks,Base
2023-24 MVP,236,Cole Guttman,Blackhawks,Base
2023-24 MVP,237,Arnaud Durandeau,Islanders,Base
2023-24 MVP,238,Billy Sweezey,Blue Jackets,Base
2023-24 MVP,239,Luke Evangelista,Predators,Base
2023-24 MVP,240,Matt Murray,Stars,Base
2023-24 MVP,241,Vincent Iorio,Capitals,Base
2023-24 MVP,242,Luke Hughes,Devils,Base
2023-24 MVP,243,Leevi Merilainen,Senators,Base
2023-24 MVP,244,Matthew Knies,Maple Leafs,Base
2023-24 MVP,245,Egor Afanasyev,Predators,Base
2023-24 MVP,246,Tyson Foerster,Flyers,Base
2023-24 MVP,247,Simon Edvinsson,Red Wings,Base
2023-24 MVP,248,Jiri Patera,Golden Knights,Base
2023-24 MVP,249,Devon Levi,Sabres,Base
2023-24 MVP,250,Yaroslav Askarov CL,Predators,Base
2023-24 MVP,RR-1,Central Division,None,Base
2023-24 MVP,RR-2,Pacific Division,None,Base
2023-24 MVP,RR-3,Metropolitan Division,None,Base
2023-24 MVP,RR-4,Atlantic Division,None,Base
2023-24 MVP,DP-1,Redemption Card,None,Base
2023-24 MVP,DP-1A,Redemption Card,None,Base
2023-24 MVP,MT-1,Max Domi,Blackhawks,Base
2023-24 MVP,MT-2,Zach Werenski,Blue Jackets,Base
2023-24 MVP,MT-3,Kirby Dach,Canadiens,Base
2023-24 MVP,MT-4,Mikko Rantanen,Avalanche,Base
2023-24 MVP,MT-5,Moritz Seider,Red Wings,Base
2023-24 MVP,MT-6,Jaden Schwartz,Kraken,Base
2023-24 MVP,MT-7,Auston Matthews,Maple Leafs,Base
2023-24 MVP,MT-8,Josh Anderson,Canadiens,Base
2023-24 MVP,MT-9,Nathan MacKinnon,Avalanche,Base
2023-24 MVP,MT-10,John Gibson,Ducks,Base
2023-24 MVP,MT-11,Aleksander Barkov,Panthers,Base
2023-24 MVP,MT-12,Elias Pettersson,Canucks,Base
2023-24 MVP,MT-13,Victor Hedman,Lightning,Base
2023-24 MVP,MT-14,Matt Dumba,Wild,Base
2023-24 MVP,MT-15,John Carlson,Capitals,Base
2023-24 MVP,MT-16,Gabriel Landeskog,Avalanche,Base
2023-24 MVP,MT-17,Tomas Hertl,Sharks,Base
2023-24 MVP,MT-18,Troy Terry,Ducks,Base
2023-24 MVP,MT-19,Andrei Vasilevskiy,Lightning,Base
2023-24 MVP,MT-20,Rasmus Dahlin,Sabres,Base
2023-24 MVP,MT-21,Aaron Ekblad,Panthers,Base
2023-24 MVP,MT-22,Patrik Laine,Blue Jackets,Base
2023-24 MVP,MT-23,Matt Duchene,Predators,Base
2023-24 MVP,MT-24,Morgan Rielly,Maple Leafs,Base
2023-24 MVP,MT-25,Jakob Chychrun,Coyotes,Base
2023-24 MVP,MT-26,Kyle Okposo,Sabres,Base
2023-24 MVP,MT-27,Sidney Crosby,Penguins,Base
2023-24 MVP,MT-28,Elias Lindholm,Flames,Base
2023-24 MVP,MT-29,Anze Kopitar,Kings,Base
2023-24 MVP,MT-30,Clayton Keller,Coyotes,Base
2023-24 MVP,MT-31,Matthew Tkachuk,Panthers,Base
2023-24 MVP,MT-32,Jonathan Toews,Blackhawks,Base
2023-24 MVP,MT-33,Noah Hanifin,Flames,Base
2023-24 MVP,MT-34,Roman Josi,Predators,Base
2023-24 MVP,MT-35,Mitch Marner,Maple Leafs,Base
2023-24 MVP,MT-36,Yaroslav Askarov,Predators,Base
2023-24 MVP,MT-37,Brady Skjei,Hurricanes,Base
2023-24 MVP,MT-38,Charlie Coyle,Bruins,Base
2023-24 MVP,MT-39,Cam Atkinson,Flyers,Base
2023-24 MVP,MT-40,Jakob Pelletier,Flames,Base
2023-24 MVP,MT-41,Mika Zibanejad,Rangers,Base
2023-24 MVP,MT-42,Adrian Kempe,Kings,Base
2023-24 MVP,MT-43,Brayden Schenn,Blues,Base
2023-24 MVP,MT-44,Yanni Gourde,Kraken,Base
2023-24 MVP,MT-45,Seth Jones,Blackhawks,Base
2023-24 MVP,MT-46,Nico Hischier,Devils,Base
2023-24 MVP,MT-47,Samuel Bolduc,Islanders,Base
2023-24 MVP,MT-48,Tim Stutzle,Senators,Base
2023-24 MVP,MT-49,Will Cuylle,Rangers,Base
2023-24 MVP,MT-50,Artemi Panarin,Rangers,Base
2023-24 MVP,MT-51,Jason Robertson,Stars,Base
2023-24 MVP,MT-52,Ridly Greig,Senators,Base
2023-24 MVP,MT-53,Connor McDavid,Oilers,Base
2023-24 MVP,MT-54,Trevor Zegras,Ducks,Base
2023-24 MVP,MT-55,Cale Makar,Avalanche,Base
2023-24 MVP,MT-56,Adam Fox,Rangers,Base
2023-24 MVP,MT-57,Erik Karlsson,Sharks,Base
2023-24 MVP,MT-58,Vladimir Tarasenko,Blues,Base
2023-24 MVP,MT-59,Ryan Nugent-Hopkins,Oilers,Base
2023-24 MVP,MT-60,Oliver Wahlstrom,Islanders,Base
2023-24 MVP,MT-61,Nikita Kucherov,Lightning,Base
2023-24 MVP,MT-62,Tyler Seguin,Stars,Base
2023-24 MVP,MT-63,Steven Stamkos,Lightning,Base
2023-24 MVP,MT-64,James van Riemsdyk,Flyers,Base
2023-24 MVP,MT-65,Marc-Andre Fleury,Wild,Base
2023-24 MVP,MT-66,Andrei Svechnikov,Hurricanes,Base
2023-24 MVP,MT-67,Roope Hintz,Stars,Base
2023-24 MVP,MT-68,Owen Beck,Canadiens,Base
2023-24 MVP,MT-69,Kris Letang,Penguins,Base
2023-24 MVP,MT-70,Jack Hughes,Devils,Base
2023-24 MVP,MT-71,Dylan Larkin,Red Wings,Base
2023-24 MVP,MT-72,Brady Tkachuk,Senators,Base
2023-24 MVP,MT-73,Miro Heiskanen,Stars,Base
2023-24 MVP,MT-74,Igor Shesterkin,Rangers,Base
2023-24 MVP,MT-75,Patrice Bergeron,Bruins,Base
2023-24 MVP,MT-76,Jordan Staal,Hurricanes,Base
2023-24 MVP,MT-77,Ryan O'Reilly,Blues,Base
2023-24 MVP,MT-78,Jack Eichel,Golden Knights,Base
2023-24 MVP,MT-79,Luke Evangelista,Predators,Base
2023-24 MVP,MT-80,Kevin Hayes,Flyers,Base
2023-24 MVP,MT-81,Blake Wheeler,Jets,Base
2023-24 MVP,MT-82,Alex Ovechkin,Capitals,Base
